,id,name,age,number,position,photo,batch_timestamp
5880,162447,J. Blázquez,22.0,,Goalkeeper,https://media.api-sports.io/football/players/162447.png,2024-07-12 18:41:05.465565
5881,19164,M. Phillips,32.0,10.0,Midfielder,https://media.api-sports.io/football/players/19164.png,2024-05-17 18:35:50.831670
5882,22096,Y. M&apos;Vila,33.0,22.0,Midfielder,https://media.api-sports.io/football/players/22096.png,2024-05-17 18:35:50.831670
5883,1083,J. Onguéné,26.0,68.0,Defender,https://media.api-sports.io/football/players/1083.png,2024-07-01 18:33:58.470071
5884,203205,T. Gaal,22.0,4.0,Defender,https://media.api-sports.io/football/players/203205.png,2024-05-18 18:30:58.763150
5885,278079,A. Ramsey,20.0,21.0,Midfielder,https://media.api-sports.io/football/players/278079.png,2024-05-19 18:32:26.036418
5886,110,H. Massengo,22.0,42.0,Midfielder,https://media.api-sports.io/football/players/110.png,2024-05-19 18:32:26.036418
5887,19169,J. Rodríguez,34.0,9.0,Attacker,https://media.api-sports.io/football/players/19169.png,2024-05-19 18:32:26.036418
5888,8589,B. Manuel,26.0,10.0,Attacker,https://media.api-sports.io/football/players/8589.png,2024-05-19 18:32:26.036418
5889,98936,L. Foster,23.0,17.0,Attacker,https://media.api-sports.io/football/players/98936.png,2024-05-19 18:32:26.036418
5890,291476,D. Fofana,21.0,23.0,Attacker,https://media.api-sports.io/football/players/291476.png,2024-05-19 18:32:26.036418
5891,359603,L. Koleosho,19.0,30.0,Attacker,https://media.api-sports.io/football/players/359603.png,2024-05-19 18:32:26.036418
5892,37381,M. Trésor,24.0,31.0,Attacker,https://media.api-sports.io/football/players/37381.png,2024-05-19 18:32:26.036418
5893,336564,W. Odobert,19.0,47.0,Attacker,https://media.api-sports.io/football/players/336564.png,2024-05-19 18:32:26.036418
5894,20224,A. Lonergan,40.0,31.0,Goalkeeper,https://media.api-sports.io/football/players/20224.png,2024-05-19 18:32:27.994800
5895,82022,O. Buur,25.0,2.0,Defender,https://media.api-sports.io/football/players/82022.png,2024-07-17 18:41:04.335177
5896,19073,B. Godfrey,25.0,22.0,Defender,https://media.api-sports.io/football/players/19073.png,2024-05-19 18:32:27.994800
5897,172,D. Alli,27.0,20.0,Midfielder,https://media.api-sports.io/football/players/172.png,2024-05-19 18:32:27.994800
5898,18765,André Gomes,30.0,21.0,Midfielder,https://media.api-sports.io/football/players/18765.png,2024-05-19 18:32:27.994800
5899,298099,Mackenzie Hunt,21.0,58.0,Midfielder,https://media.api-sports.io/football/players/298099.png,2024-05-19 18:32:27.994800
5900,304,S. Mané,31.0,10.0,Attacker,https://media.api-sports.io/football/players/304.png,2024-05-31 08:08:02.870746
5901,402323,D. Cissé,20.0,,Midfielder,https://media.api-sports.io/football/players/402323.png,2024-02-27 18:39:32.288061
5902,30863,F. Vicari,29.0,23.0,Defender,https://media.api-sports.io/football/players/30863.png,2024-05-23 18:34:25.801139
5903,614,C. Bravo,40.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/614.png,2024-06-30 18:30:35.263270
5904,32122,G. Ricci,27.0,31.0,Defender,https://media.api-sports.io/football/players/32122.png,2024-05-23 18:34:25.801139
5905,30990,Ahmed Benali,31.0,8.0,Midfielder,https://media.api-sports.io/football/players/30990.png,2024-05-23 18:34:25.801139
5906,8731,K. Lulić,27.0,14.0,Midfielder,https://media.api-sports.io/football/players/8731.png,2024-05-23 18:34:25.801139
5907,30830,G. Acampora,29.0,44.0,Midfielder,https://media.api-sports.io/football/players/30830.png,2024-05-23 18:34:25.801139
5908,24796,C. Clemens,32.0,17.0,Midfielder,https://media.api-sports.io/football/players/24796.png,2024-07-07 18:39:38.472207
5909,315,V. Chiricheș,34.0,21.0,Defender,https://media.api-sports.io/football/players/315.png,2024-06-28 18:38:17.753831
5910,144709,J. Anang,23.0,49.0,Goalkeeper,https://media.api-sports.io/football/players/144709.png,2024-05-19 18:32:31.954864
5911,18823,B. Johnson,23.0,2.0,Defender,https://media.api-sports.io/football/players/18823.png,2024-05-19 18:32:31.954864
5912,18817,A. Ogbonna,35.0,21.0,Defender,https://media.api-sports.io/football/players/18817.png,2024-05-19 18:32:31.954864
5913,274297,Gabriel Pereira,21.0,43.0,Goalkeeper,https://media.api-sports.io/football/players/274297.png,2024-07-17 18:30:32.894165
5914,9990,Kaique Rocha,22.0,4.0,Defender,https://media.api-sports.io/football/players/9990.png,2024-07-17 18:30:32.894165
5915,284409,D. Mubama,19.0,45.0,Attacker,https://media.api-sports.io/football/players/284409.png,2024-05-19 18:32:31.954864
5916,18959,Robert Sánchez,26.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/18959.png,2024-05-19 18:32:33.971363
5917,19012,M. Bettinelli,31.0,13.0,Goalkeeper,https://media.api-sports.io/football/players/19012.png,2024-05-19 18:32:33.971363
5918,180940,T. Sharman-Lowe,20.0,38.0,Goalkeeper,https://media.api-sports.io/football/players/180940.png,2024-05-19 18:32:33.971363
5919,298061,Ted Curd,17.0,40.0,Goalkeeper,https://media.api-sports.io/football/players/298061.png,2024-05-19 18:32:33.971363
5920,21998,A. Disasi,25.0,2.0,Defender,https://media.api-sports.io/football/players/21998.png,2024-05-19 18:32:33.971363
5921,67861,R. Rösch,24.0,43.0,Defender,https://media.api-sports.io/football/players/67861.png,2024-05-18 18:30:58.763150
5922,1932,J. Uronen,29.0,21.0,Defender,https://media.api-sports.io/football/players/1932.png,2024-07-17 18:30:31.488310
5923,175037,A. Malanda,22.0,29.0,Defender,https://media.api-sports.io/football/players/175037.png,2024-07-17 18:30:31.488310
5924,18926,A. Westwood,33.0,8.0,Midfielder,https://media.api-sports.io/football/players/18926.png,2024-07-17 18:30:31.488310
5925,8482,B. Dejaegere,32.0,10.0,Midfielder,https://media.api-sports.io/football/players/8482.png,2024-07-17 18:30:31.488310
5926,30797,B. Nuytinck,33.0,17.0,Defender,https://media.api-sports.io/football/players/30797.png,2024-07-17 18:41:06.213594
5927,274275,B. Pereira,20.0,2.0,Defender,https://media.api-sports.io/football/players/274275.png,2024-07-17 18:41:06.213594
5928,625,P. Sandler,26.0,3.0,Defender,https://media.api-sports.io/football/players/625.png,2024-07-17 18:41:06.213594
5929,1582,Róber,22.0,11.0,Midfielder,https://media.api-sports.io/football/players/1582.png,2024-07-17 18:41:06.213594
5930,546,L. Schöne,37.0,20.0,Midfielder,https://media.api-sports.io/football/players/546.png,2024-07-17 18:41:06.213594
5931,2060,M. El Haddadi,28.0,17.0,Attacker,https://media.api-sports.io/football/players/2060.png,2024-05-26 18:32:27.649440
5932,738,Sergio Ramos,37.0,4.0,Defender,https://media.api-sports.io/football/players/738.png,2024-05-26 18:32:29.690969
5933,2385,K. Świderski,26.0,,Attacker,https://media.api-sports.io/football/players/2385.png,2024-07-17 18:30:31.488310
5934,1,R. Bürki,33.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/1.png,2024-07-17 18:30:33.313619
5935,48065,J. Nilsson,29.0,4.0,Defender,https://media.api-sports.io/football/players/48065.png,2024-07-17 18:30:33.313619
5936,120310,T. Ostrák,23.0,7.0,Midfielder,https://media.api-sports.io/football/players/120310.png,2024-07-17 18:30:33.313619
5937,25614,E. Löwen,26.0,10.0,Midfielder,https://media.api-sports.io/football/players/25614.png,2024-07-17 18:30:33.313619
5938,153506,I. Vassilev,22.0,19.0,Midfielder,https://media.api-sports.io/football/players/153506.png,2024-07-17 18:30:33.313619
5939,6066,M. Vargas,26.0,10.0,Midfielder,https://media.api-sports.io/football/players/6066.png,2024-07-17 18:30:32.102277
5940,47350,Wu Lei,32.0,7.0,Attacker,https://media.api-sports.io/football/players/47350.png,2024-07-17 18:30:32.102277
5941,179839,D. Kasius,21.0,,Defender,https://media.api-sports.io/football/players/179839.png,2024-07-17 18:41:08.076202
5942,202729,M. Mustapha,22.0,36.0,Attacker,https://media.api-sports.io/football/players/202729.png,2024-07-01 18:34:15.856438
5943,191113,E. Belhadji,22.0,22.0,Attacker,https://media.api-sports.io/football/players/191113.png,2024-01-21 18:30:38.767665
5944,266203,J. Gordon,19.0,,Attacker,https://media.api-sports.io/football/players/266203.png,2024-01-30 18:36:39.272433
5945,174720,R. Bourlès,20.0,11.0,Midfielder,https://media.api-sports.io/football/players/174720.png,2024-07-03 18:40:55.929604
5946,30434,J. Iličić,35.0,72.0,Midfielder,https://media.api-sports.io/football/players/30434.png,2024-07-03 18:40:55.929604
5947,53630,S. Strandberg,33.0,4.0,Defender,https://media.api-sports.io/football/players/53630.png,2024-03-26 18:34:39.485036
5948,95,B. Badiashile,22.0,5.0,Defender,https://media.api-sports.io/football/players/95.png,2024-05-19 18:32:33.971363
5949,19720,T. Chalobah,24.0,14.0,Defender,https://media.api-sports.io/football/players/19720.png,2024-05-19 18:32:33.971363
5950,2933,B. Chilwell,27.0,21.0,Defender,https://media.api-sports.io/football/players/2933.png,2024-05-19 18:32:33.971363
5951,19545,R. James,24.0,24.0,Defender,https://media.api-sports.io/football/players/19545.png,2024-05-19 18:32:33.971363
5952,152953,L. Colwill,20.0,26.0,Defender,https://media.api-sports.io/football/players/152953.png,2024-05-19 18:32:33.971363
5953,161907,M. Gusto,20.0,27.0,Defender,https://media.api-sports.io/football/players/161907.png,2024-05-19 18:32:33.971363
5954,22094,W. Fofana,23.0,33.0,Defender,https://media.api-sports.io/football/players/22094.png,2024-05-19 18:32:33.971363
5955,284406,A. Gilchrist,19.0,42.0,Defender,https://media.api-sports.io/football/players/284406.png,2024-05-19 18:32:33.971363
5956,181796,J. Brooking,20.0,44.0,Defender,https://media.api-sports.io/football/players/181796.png,2024-05-19 18:32:33.971363
5957,284532,Zak Norton Sturge,18.0,46.0,Defender,https://media.api-sports.io/football/players/284532.png,2024-05-19 18:32:33.971363
5958,328093,I. Samuels-Smith,17.0,53.0,Defender,https://media.api-sports.io/football/players/328093.png,2024-05-19 18:32:33.971363
5959,366735,Joshua Kofi Acheampong,17.0,63.0,Defender,https://media.api-sports.io/football/players/366735.png,2024-05-19 18:32:33.971363
5960,22166,M. Sarr,24.0,,Defender,https://media.api-sports.io/football/players/22166.png,2024-05-19 18:32:33.971363
5961,270508,L. Ugochukwu,19.0,16.0,Midfielder,https://media.api-sports.io/football/players/270508.png,2024-05-19 18:32:33.971363
5962,138935,C. Chukwuemeka,20.0,17.0,Midfielder,https://media.api-sports.io/football/players/138935.png,2024-05-19 18:32:33.971363
5963,270507,C. Casadei,20.0,31.0,Midfielder,https://media.api-sports.io/football/players/270507.png,2024-05-19 18:32:33.971363
5964,39104,K. Haug,25.0,24.0,Goalkeeper,https://media.api-sports.io/football/players/39104.png,2024-07-17 18:30:34.338554
5965,39058,F. Bjørkan,25.0,15.0,Defender,https://media.api-sports.io/football/players/39058.png,2024-07-17 18:30:34.338554
5966,282125,R. Lavia,19.0,45.0,Midfielder,https://media.api-sports.io/football/players/282125.png,2024-05-19 18:32:33.971363
5967,284404,Jimi Weikko Tauriainen,18.0,48.0,Midfielder,https://media.api-sports.io/football/players/284404.png,2024-05-19 18:32:33.971363
5968,286773,Leo Castledine,17.0,54.0,Midfielder,https://media.api-sports.io/football/players/286773.png,2024-05-19 18:32:33.971363
5969,365660,K. Dyer,16.0,78.0,Midfielder,https://media.api-sports.io/football/players/365660.png,2024-05-19 18:32:33.971363
5970,394167,O. Harrison,16.0,79.0,Midfielder,https://media.api-sports.io/football/players/394167.png,2024-05-19 18:32:33.971363
5971,645,R. Sterling,29.0,7.0,Attacker,https://media.api-sports.io/football/players/645.png,2024-05-19 18:32:33.971363
5972,136723,N. Madueke,21.0,11.0,Attacker,https://media.api-sports.io/football/players/136723.png,2024-05-19 18:32:33.971363
5973,283058,N. Jackson,22.0,15.0,Attacker,https://media.api-sports.io/football/players/283058.png,2024-05-19 18:32:33.971363
5974,269,C. Nkunku,26.0,18.0,Attacker,https://media.api-sports.io/football/players/269.png,2024-05-19 18:32:33.971363
5975,415001,Deivid Washington,18.0,36.0,Attacker,https://media.api-sports.io/football/players/415001.png,2024-05-19 18:32:33.971363
5976,286774,Ronnie Stutter,19.0,62.0,Attacker,https://media.api-sports.io/football/players/286774.png,2024-05-19 18:32:33.971363
5977,334037,Tyrique George,18.0,67.0,Attacker,https://media.api-sports.io/football/players/334037.png,2024-05-19 18:32:33.971363
5978,335056,Diego Moreira,19.0,,Attacker,https://media.api-sports.io/football/players/335056.png,2024-05-19 18:32:33.971363
5979,188413,Visus,22.0,,Defender,https://media.api-sports.io/football/players/188413.png,2024-07-17 18:41:13.994043
5980,135841,V. Zagaritis,22.0,,Defender,https://media.api-sports.io/football/players/135841.png,2024-07-17 18:41:13.994043
5981,182637,Álex Balboa,22.0,,Midfielder,https://media.api-sports.io/football/players/182637.png,2024-07-17 18:41:13.994043
5982,176,E. Lamela,31.0,17.0,Midfielder,https://media.api-sports.io/football/players/176.png,2024-05-26 18:32:29.690969
5983,21004,L. Agoumé,21.0,42.0,Midfielder,https://media.api-sports.io/football/players/21004.png,2024-05-26 18:32:29.690969
5984,18960,J. Steele,33.0,23.0,Goalkeeper,https://media.api-sports.io/football/players/18960.png,2024-05-19 18:32:37.954708
5985,138815,T. Lamptey,23.0,2.0,Defender,https://media.api-sports.io/football/players/138815.png,2024-05-19 18:32:37.954708
5986,7600,Igor,25.0,3.0,Defender,https://media.api-sports.io/football/players/7600.png,2024-05-19 18:32:37.954708
5987,640,Fernandinho,38.0,5.0,Midfielder,https://media.api-sports.io/football/players/640.png,2024-07-17 18:30:32.894165
5988,25398,William,28.0,12.0,Defender,https://media.api-sports.io/football/players/25398.png,2024-07-17 18:30:34.829130
5989,2486,H. Palacios,30.0,28.0,Defender,https://media.api-sports.io/football/players/2486.png,2024-07-17 18:30:34.829130
5990,7539,João Klauss,26.0,9.0,Attacker,https://media.api-sports.io/football/players/7539.png,2024-07-17 18:30:33.313619
5991,19265,A. Webster,28.0,4.0,Defender,https://media.api-sports.io/football/players/19265.png,2024-05-19 18:32:37.954708
5992,38695,J. van Hecke,23.0,29.0,Defender,https://media.api-sports.io/football/players/38695.png,2024-05-19 18:32:37.954708
5993,537,J. Veltman,31.0,34.0,Defender,https://media.api-sports.io/football/players/537.png,2024-05-19 18:32:37.954708
5994,282254,O. Offiah,21.0,42.0,Defender,https://media.api-sports.io/football/players/282254.png,2024-05-19 18:32:37.954708
5995,284531,Benjamin Harvey Jackson,19.0,50.0,Defender,https://media.api-sports.io/football/players/284531.png,2024-05-19 18:32:37.954708
5996,200233,Leigh Robert Kavanagh,20.0,52.0,Defender,https://media.api-sports.io/football/players/200233.png,2024-05-19 18:32:37.954708
5997,296,J. Milner,37.0,6.0,Midfielder,https://media.api-sports.io/football/players/296.png,2024-05-19 18:32:37.954708
5998,18973,S. March,29.0,7.0,Midfielder,https://media.api-sports.io/football/players/18973.png,2024-05-19 18:32:37.954708
5999,356041,C. Baleba,19.0,20.0,Midfielder,https://media.api-sports.io/football/players/356041.png,2024-05-19 18:32:37.954708
6000,106835,K. Mitoma,26.0,22.0,Midfielder,https://media.api-sports.io/football/players/106835.png,2024-05-19 18:32:37.954708
6001,311334,F. Buonanotte,19.0,40.0,Midfielder,https://media.api-sports.io/football/players/311334.png,2024-05-19 18:32:37.954708
6002,305730,J. Hinshelwood,18.0,41.0,Midfielder,https://media.api-sports.io/football/players/305730.png,2024-05-19 18:32:37.954708
6003,216809,C. Peupion,21.0,44.0,Midfielder,https://media.api-sports.io/football/players/216809.png,2024-05-19 18:32:37.954708
6004,206404,Samy Olivier Chouchane,20.0,48.0,Midfielder,https://media.api-sports.io/football/players/206404.png,2024-05-19 18:32:37.954708
6005,10329,João Pedro,22.0,9.0,Attacker,https://media.api-sports.io/football/players/10329.png,2024-05-19 18:32:37.954708
6006,1469,D. Welbeck,33.0,18.0,Attacker,https://media.api-sports.io/football/players/1469.png,2024-05-19 18:32:37.954708
6007,301771,S. Adingra,21.0,24.0,Attacker,https://media.api-sports.io/football/players/301771.png,2024-05-19 18:32:37.954708
6008,135775,Ansu Fati,21.0,31.0,Attacker,https://media.api-sports.io/football/players/135775.png,2024-05-19 18:32:37.954708
6009,336599,Benicio Baker-Boaitey,18.0,47.0,Attacker,https://media.api-sports.io/football/players/336599.png,2024-05-19 18:32:37.954708
6010,328095,Luca Barrington,18.0,53.0,Attacker,https://media.api-sports.io/football/players/328095.png,2024-05-19 18:32:37.954708
6011,340135,Mark O’Mahony,18.0,55.0,Attacker,https://media.api-sports.io/football/players/340135.png,2024-05-19 18:32:37.954708
6012,305735,J. Duffus,19.0,56.0,Attacker,https://media.api-sports.io/football/players/305735.png,2024-05-19 18:32:37.954708
6013,2858,A. Ekdal,34.0,8.0,Midfielder,https://media.api-sports.io/football/players/2858.png,2024-07-17 18:30:33.799666
6014,21431,L. Landre,31.0,3.0,Defender,https://media.api-sports.io/football/players/21431.png,2024-03-26 18:34:45.157564
6015,25633,O. Wendt,38.0,17.0,Defender,https://media.api-sports.io/football/players/25633.png,2024-07-17 18:30:35.637559
6016,303667,E. Beach,20.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/303667.png,2024-05-11 18:30:32.135479
6017,834,K. Bistrović,25.0,25.0,Midfielder,https://media.api-sports.io/football/players/834.png,2024-07-07 18:40:40.510851
6018,6629,A. Gaich,24.0,,Attacker,https://media.api-sports.io/football/players/6629.png,2024-07-07 18:40:40.510851
6019,18844,J. Tomkins,34.0,5.0,Defender,https://media.api-sports.io/football/players/18844.png,2024-05-19 18:32:39.969185
6020,127605,N. Ferguson,23.0,36.0,Defender,https://media.api-sports.io/football/players/127605.png,2024-05-19 18:32:39.969185
6021,18853,J. Riedewald,27.0,44.0,Midfielder,https://media.api-sports.io/football/players/18853.png,2024-05-19 18:32:39.969185
6022,349288,Vincent Angelini,20.0,41.0,Goalkeeper,https://media.api-sports.io/football/players/349288.png,2024-05-19 18:32:41.934998
6023,281975,Val Adedokun,18.0,42.0,Defender,https://media.api-sports.io/football/players/281975.png,2024-05-19 18:32:41.934998
6024,408221,B. Fredrick,18.0,43.0,Defender,https://media.api-sports.io/football/players/408221.png,2024-05-19 18:32:41.934998
6025,430827,Benjamin Arthur,18.0,50.0,Defender,https://media.api-sports.io/football/players/430827.png,2024-05-19 18:32:41.934998
6026,20110,S. Baptiste,25.0,26.0,Midfielder,https://media.api-sports.io/football/players/20110.png,2024-05-19 18:32:41.934998
6027,153422,E. Brierley,20.0,38.0,Midfielder,https://media.api-sports.io/football/players/153422.png,2024-05-19 18:32:41.934998
6028,1815,J. de Guzmán,36.0,,Midfielder,https://media.api-sports.io/football/players/1815.png,2024-07-17 18:41:23.015156
6029,305816,Metinho,20.0,,Midfielder,https://media.api-sports.io/football/players/305816.png,2024-07-17 18:41:23.015156
6030,322505,M. Wenig,19.0,,Midfielder,https://media.api-sports.io/football/players/322505.png,2024-07-01 18:34:44.354571
6031,2862,S. Andersson,32.0,20.0,Attacker,https://media.api-sports.io/football/players/2862.png,2024-07-01 18:34:44.354571
6032,39064,P. Berg,26.0,77.0,Midfielder,https://media.api-sports.io/football/players/39064.png,2024-07-17 18:30:34.338554
6033,39073,J. Hauge,24.0,23.0,Attacker,https://media.api-sports.io/football/players/39073.png,2024-07-17 18:30:34.338554
6034,289826,Alex,19.0,36.0,Goalkeeper,https://media.api-sports.io/football/players/289826.png,2024-05-26 18:32:33.691156
6035,46657,Nacho Vidal,28.0,22.0,Defender,https://media.api-sports.io/football/players/46657.png,2024-05-26 18:32:33.691156
6036,162347,B. Soppy,21.0,21.0,Defender,https://media.api-sports.io/football/players/162347.png,2024-07-01 18:34:48.350559
6037,105789,D. Churlinov,23.0,23.0,Attacker,https://media.api-sports.io/football/players/105789.png,2024-07-01 18:34:48.350559
6038,288771,M. Randriamamy,20.0,,Goalkeeper,https://media.api-sports.io/football/players/288771.png,2024-03-25 18:40:05.687808
6039,25363,M. Esser,36.0,21.0,Goalkeeper,https://media.api-sports.io/football/players/25363.png,2024-07-01 18:34:52.314456
6040,25082,M. Römling,22.0,30.0,Defender,https://media.api-sports.io/football/players/25082.png,2024-07-01 18:34:52.314456
6041,288112,Willy Kambwala Ndengushi,18.0,53.0,Defender,https://media.api-sports.io/football/players/288112.png,2024-07-16 18:33:16.672561
6042,25183,P. Förster,28.0,10.0,Midfielder,https://media.api-sports.io/football/players/25183.png,2024-07-01 18:34:52.314456
6043,25618,Matheus Pereira,27.0,10.0,Midfielder,https://media.api-sports.io/football/players/25618.png,2024-07-17 18:30:34.829130
6044,10494,Matheus Henrique,26.0,97.0,Midfielder,https://media.api-sports.io/football/players/10494.png,2024-07-17 18:30:34.829130
6045,25387,Walace,28.0,,Midfielder,https://media.api-sports.io/football/players/25387.png,2024-07-17 18:30:34.829130
6046,10008,Kaio Jorge,21.0,9.0,Attacker,https://media.api-sports.io/football/players/10008.png,2024-07-17 18:30:34.829130
6047,179475,A. Nazih,21.0,,Goalkeeper,https://media.api-sports.io/football/players/179475.png,2024-07-17 18:41:37.895200
6048,328126,J. Amissah,22.0,37.0,Goalkeeper,https://media.api-sports.io/football/players/328126.png,2024-05-19 18:32:43.970824
6049,19091,C. Basham,35.0,6.0,Defender,https://media.api-sports.io/football/players/19091.png,2024-05-19 18:32:43.970824
6050,138828,Y. Larouci,22.0,27.0,Defender,https://media.api-sports.io/football/players/138828.png,2024-05-19 18:32:43.970824
6051,19105,O. Norwood,32.0,16.0,Midfielder,https://media.api-sports.io/football/players/19105.png,2024-05-19 18:32:43.970824
6052,405273,Charlys,19.0,,Midfielder,https://media.api-sports.io/football/players/405273.png,2024-07-17 18:30:36.708524
6053,278092,J. Tomkinson,21.0,,Defender,https://media.api-sports.io/football/players/278092.png,2024-03-25 18:40:20.570630
6054,1907,H. Sakai,33.0,2.0,Defender,https://media.api-sports.io/football/players/1907.png,2024-07-17 18:30:35.045031
6055,162779,T. Vargas,23.0,7.0,Defender,https://media.api-sports.io/football/players/162779.png,2024-07-17 18:41:37.895200
6056,41577,Nuno Tavares,23.0,3.0,Defender,https://media.api-sports.io/football/players/41577.png,2024-05-19 18:32:45.913451
6057,371,Felipe,34.0,18.0,Defender,https://media.api-sports.io/football/players/371.png,2024-05-19 18:32:45.913451
6058,129683,S. Sanna,24.0,6.0,Midfielder,https://media.api-sports.io/football/players/129683.png,2024-07-17 18:41:37.895200
6059,20734,J. Tell,26.0,14.0,Attacker,https://media.api-sports.io/football/players/20734.png,2024-07-17 18:41:37.895200
6060,22263,K. Zohi,27.0,,Attacker,https://media.api-sports.io/football/players/22263.png,2024-07-17 18:41:37.895200
6061,25143,L. Schaffran,25.0,25.0,Goalkeeper,https://media.api-sports.io/football/players/25143.png,2024-07-01 18:34:56.294485
6062,162538,J. Lawrence,21.0,5.0,Defender,https://media.api-sports.io/football/players/162538.png,2024-07-01 18:34:58.194953
6063,47561,Carlos Akapo,30.0,29.0,Defender,https://media.api-sports.io/football/players/47561.png,2024-07-17 18:30:36.979015
6064,25459,A. Morales,33.0,6.0,Midfielder,https://media.api-sports.io/football/players/25459.png,2024-07-17 18:30:36.979015
6065,2577,C. Gruezo,28.0,7.0,Midfielder,https://media.api-sports.io/football/players/2577.png,2024-07-17 18:30:36.979015
6066,46816,Cifu,33.0,9.0,Midfielder,https://media.api-sports.io/football/players/46816.png,2024-07-17 18:41:47.173886
6067,21152,J. Reine-Adélaïde,25.0,77.0,Midfielder,https://media.api-sports.io/football/players/21152.png,2024-05-11 18:30:36.588786
6068,2886,J. Hernández,35.0,14.0,Attacker,https://media.api-sports.io/football/players/2886.png,2024-07-17 18:30:35.559164
6069,203074,V. Pavlidis,21.0,24.0,Defender,https://media.api-sports.io/football/players/203074.png,2024-02-13 18:37:12.624225
6070,19567,L. Clarke,38.0,,Attacker,https://media.api-sports.io/football/players/19567.png,2024-07-17 18:41:50.670639
6071,342056,K. Miranda,20.0,44.0,Defender,https://media.api-sports.io/football/players/342056.png,2024-05-25 18:33:45.558182
6072,31738,J. Petriccione,28.0,10.0,Midfielder,https://media.api-sports.io/football/players/31738.png,2024-05-25 18:33:45.558182
6073,68407,A. Ghion,23.0,18.0,Midfielder,https://media.api-sports.io/football/players/68407.png,2024-05-25 18:33:45.558182
6074,336640,A. Oliveri,20.0,33.0,Midfielder,https://media.api-sports.io/football/players/336640.png,2024-05-25 18:33:45.558182
6075,341978,L. D&apos;Andrea,19.0,7.0,Attacker,https://media.api-sports.io/football/players/341978.png,2024-05-25 18:33:45.558182
6076,2991,C. Kouyaté,34.0,8.0,Midfielder,https://media.api-sports.io/football/players/2991.png,2024-05-19 18:32:45.913451
6077,126741,B. Amione,21.0,5.0,Defender,https://media.api-sports.io/football/players/126741.png,2024-07-17 18:30:48.072284
6078,284390,J. Wright,18.0,64.0,Goalkeeper,https://media.api-sports.io/football/players/284390.png,2024-05-19 18:32:47.856828
6079,398004,S. Proctor,17.0,78.0,Goalkeeper,https://media.api-sports.io/football/players/398004.png,2024-05-19 18:32:47.856828
6080,133,C. Lenglet,28.0,17.0,Defender,https://media.api-sports.io/football/players/133.png,2024-05-19 18:32:47.856828
6081,294638,Finley Munroe,17.0,69.0,Defender,https://media.api-sports.io/football/players/294638.png,2024-05-19 18:32:47.856828
6082,786,N. Zaniolo,24.0,22.0,Midfielder,https://media.api-sports.io/football/players/786.png,2024-05-19 18:32:47.856828
6083,329347,O. Kellyman,18.0,71.0,Midfielder,https://media.api-sports.io/football/players/329347.png,2024-05-19 18:32:47.856828
6084,312260,K. Young,17.0,72.0,Attacker,https://media.api-sports.io/football/players/312260.png,2024-05-19 18:32:47.856828
6085,308843,T. Patterson,17.0,,Attacker,https://media.api-sports.io/football/players/308843.png,2024-05-19 18:32:47.856828
6086,19750,J. Shea,32.0,1.0,Goalkeeper,https://media.api-sports.io/football/players/19750.png,2024-05-19 18:32:49.870881
6087,19061,T. Krul,35.0,23.0,Goalkeeper,https://media.api-sports.io/football/players/19061.png,2024-05-19 18:32:49.870881
6088,19756,D. Potts,29.0,3.0,Defender,https://media.api-sports.io/football/players/19756.png,2024-05-19 18:32:49.870881
6089,20203,T. Lockyer,29.0,4.0,Defender,https://media.api-sports.io/football/players/20203.png,2024-05-19 18:32:49.870881
6090,15632,M. Andersen,26.0,5.0,Defender,https://media.api-sports.io/football/players/15632.png,2024-05-19 18:32:49.870881
6091,153429,T. Mengi,21.0,15.0,Defender,https://media.api-sports.io/football/players/153429.png,2024-05-19 18:32:49.870881
6092,19408,R. Burke,27.0,16.0,Defender,https://media.api-sports.io/football/players/19408.png,2024-05-19 18:32:49.870881
6093,406507,J. Johnson,17.0,38.0,Defender,https://media.api-sports.io/football/players/406507.png,2024-05-19 18:32:49.870881
6094,21693,L. Ntumba,22.0,,Goalkeeper,https://media.api-sports.io/football/players/21693.png,2024-07-03 18:41:44.110147
6095,24859,S. Abdullahi,27.0,20.0,Attacker,https://media.api-sports.io/football/players/24859.png,2024-07-17 18:30:35.637559
6096,177745,F. Alidou,22.0,40.0,Attacker,https://media.api-sports.io/football/players/177745.png,2024-07-01 18:35:19.854769
6097,215866,F. Ponsi,22.0,3.0,Defender,https://media.api-sports.io/football/players/215866.png,2024-05-10 18:37:07.083636
6098,162501,A. Riccio,21.0,27.0,Defender,https://media.api-sports.io/football/players/162501.png,2024-05-10 18:37:07.083636
6099,31271,A. Palumbo,27.0,5.0,Midfielder,https://media.api-sports.io/football/players/31271.png,2024-05-10 18:37:07.083636
6100,31147,L. Tremolada,32.0,10.0,Midfielder,https://media.api-sports.io/football/players/31147.png,2024-05-10 18:37:07.083636
6101,30804,T. Battistella,22.0,23.0,Midfielder,https://media.api-sports.io/football/players/30804.png,2024-05-10 18:37:07.083636
6102,31151,A. Donnarumma,33.0,98.0,Attacker,https://media.api-sports.io/football/players/31151.png,2024-05-25 18:33:45.558182
